main | t (second),main | E1 (J_per_m2),main | g (m_per_s2),main | M1 (Js2_per_m2),main | omega (radian_per_s),main | q1 (metre),main | q1' (metre/second),main | r0 (metre),main | R1 (Js_per_m2),main | theta (radian),main | theta' (radian/second),main | v1 (m_per_s),main | v1' (m_per_s/second),main | v2 (m_per_s),main | v2' (m_per_s/second)
60.63,200,9.81,100,0.00974869,3.72018,-5.14529,1,0.1,0.29396,0.00974869,-5.14529,1.95443,0.0460155,-2.79223
60.64,200,9.81,100,0.00384206,3.66882,-5.12523,1,0.1,0.294028,0.00384206,-5.12523,2.05655,0.0179379,-2.82334
60.65,200,9.81,100,-0.00226345,3.61767,-5.10416,1,0.1,0.294036,-0.00226345,-5.10416,2.15875,-0.0104519,-2.85466
60.66,200,9.81,100,-0.00857413,3.56674,-5.08206,1,0.1,0.293982,-0.00857413,-5.08206,2.26106,-0.0391558,-2.88617
60.67,200,9.81,100,-0.0150964,3.51604,-5.05894,1,0.1,0.293864,-0.0150964,-5.05894,2.36348,-0.0681759,-2.91786
60.68,200,9.81,100,-0.0218368,3.46557,-5.03479,1,0.1,0.293679,-0.0218368,-5.03479,2.46602,-0.0975135,-2.9497
60.69,200,9.81,100,-0.0288019,3.41534,-5.00962,1,0.1,0.293426,-0.0288019,-5.00962,2.56869,-0.12717,-2.98167
60.7,200,9.81,100,-0.0359985,3.36538,-4.98341,1,0.1,0.293102,-0.0359985,-4.98341,2.67151,-0.157147,-3.01374
60.71,200,9.81,100,-0.0434335,3.31568,-4.95618,1,0.1,0.292705,-0.0434335,-4.95618,2.77449,-0.187445,-3.04588
60.72,200,9.81,100,-0.0511138,3.26626,-4.92792,1,0.1,0.292233,-0.0511138,-4.92792,2.87764,-0.218065,-3.07806
60.73,200,9.81,100,-0.0590465,3.21712,-4.89863,1,0.1,0.291682,-0.0590465,-4.89863,2.98099,-0.249006,-3.11025
60.74,200,9.81,100,-0.0672385,3.16829,-4.8683,1,0.1,0.291051,-0.0672385,-4.8683,3.08455,-0.28027,-3.14241
60.75,200,9.81,100,-0.0756971,3.11976,-4.83694,1,0.1,0.290337,-0.0756971,-4.83694,3.18835,-0.311854,-3.1745
60.76,200,9.81,100,-0.0844294,3.07155,-4.80454,1,0.1,0.289536,-0.0844294,-4.80454,3.29239,-0.343759,-3.20647
60.77,200,9.81,100,-0.0934427,3.02367,-4.77109,1,0.1,0.288647,-0.0934427,-4.77109,3.39671,-0.375983,-3.23829
60.78,200,9.81,100,-0.102744,2.97614,-4.7366,1,0.1,0.287666,-0.102744,-4.7366,3.50133,-0.408524,-3.2699
60.79,200,9.81,100,-0.112341,2.92895,-4.70106,1,0.1,0.286591,-0.112341,-4.70106,3.60627,-0.44138,-3.30125
60.8,200,9.81,100,-0.122239,2.88212,-4.66447,1,0.1,0.285419,-0.122239,-4.66447,3.71156,-0.474548,-3.33228
60.81,200,9.81,100,-0.132448,2.83566,-4.62683,1,0.1,0.284145,-0.132448,-4.62683,3.81723,-0.508024,-3.36292
60.82,200,9.81,100,-0.142972,2.78958,-4.58813,1,0.1,0.282769,-0.142972,-4.58813,3.92329,-0.541805,-3.39311
60.83,200,9.81,100,-0.153819,2.7439,-4.54836,1,0.1,0.281285,-0.153819,-4.54836,4.02979,-0.575885,-3.42279
60.84,200,9.81,100,-0.164996,2.69862,-4.50753,1,0.1,0.279691,-0.164996,-4.50753,4.13675,-0.610258,-3.45186
60.85,200,9.81,100,-0.176509,2.65375,-4.46563,1,0.1,0.277984,-0.176509,-4.46563,4.24419,-0.644919,-3.48026
60.86,200,9.81,100,-0.188363,2.60931,-4.42265,1,0.1,0.27616,-0.188363,-4.42265,4.35215,-0.679861,-3.50789
60.87,200,9.81,100,-0.200565,2.56531,-4.37858,1,0.1,0.274215,-0.200565,-4.37858,4.46067,-0.715074,-3.53466
60.88,200,9.81,100,-0.213119,2.52174,-4.33343,1,0.1,0.272147,-0.213119,-4.33343,4.56975,-0.75055,-3.56047
60.89,200,9.81,100,-0.226031,2.47864,-4.28718,1,0.1,0.269952,-0.226031,-4.28718,4.67945,-0.78628,-3.58522
60.9,200,9.81,100,-0.239304,2.436,-4.23984,1,0.1,0.267626,-0.239304,-4.23984,4.78978,-0.822251,-3.60879
60.91,200,9.81,100,-0.252943,2.39385,-4.19139,1,0.1,0.265165,-0.252943,-4.19139,4.90077,-0.858451,-3.63107
60.92,200,9.81,100,-0.266951,2.35218,-4.14182,1,0.1,0.262565,-0.266951,-4.14182,5.01245,-0.894867,-3.65194
60.93,200,9.81,100,-0.281329,2.31101,-4.09114,1,0.1,0.259824,-0.281329,-4.09114,5.12484,-0.931485,-3.67125
60.94,200,9.81,100,-0.296079,2.27036,-4.03932,1,0.1,0.256938,-0.296079,-4.03932,5.23797,-0.968287,-3.68888
60.95,200,9.81,100,-0.311202,2.23023,-3.98637,1,0.1,0.253902,-0.311202,-3.98637,5.35185,-1.00526,-3.70467
60.96,200,9.81,100,-0.326697,2.19064,-3.93228,1,0.1,0.250712,-0.326697,-3.93228,5.4665,-1.04237,-3.71847
60.97,200,9.81,100,-0.342563,2.15159,-3.87704,1,0.1,0.247366,-0.342563,-3.87704,5.58192,-1.07962,-3.73012
60.98,200,9.81,100,-0.358796,2.1131,-3.82064,1,0.1,0.24386,-0.358796,-3.82064,5.69814,-1.11697,-3.73946
60.99,200,9.81,100,-0.375392,2.07518,-3.76308,1,0.1,0.240189,-0.375392,-3.76308,5.81514,-1.1544,-3.7463
61,200,9.81,100,-0.392346,2.03784,-3.70434,1,0.1,0.236351,-0.392346,-3.70434,5.93292,-1.19188,-3.75046
61.01,200,9.81,100,-0.409649,2.0011,-3.64442,1,0.1,0.232341,-0.409649,-3.64442,6.05148,-1.2294,-3.75175
61.02,200,9.81,100,-0.427294,1.96496,-3.58331,1,0.1,0.228157,-0.427294,-3.58331,6.17078,-1.26691,-3.74998
61.03,200,9.81,100,-0.445269,1.92944,-3.521,1,0.1,0.223794,-0.445269,-3.521,6.29081,-1.30439,-3.74494
61.04,200,9.81,100,-0.463561,1.89454,-3.45749,1,0.1,0.219251,-0.463561,-3.45749,6.41153,-1.3418,-3.73641
61.05,200,9.81,100,-0.482155,1.86029,-3.39277,1,0.1,0.214522,-0.482155,-3.39277,6.53289,-1.3791,-3.7242
61.06,200,9.81,100,-0.501034,1.82669,-3.32683,1,0.1,0.209607,-0.501034,-3.32683,6.65483,-1.41627,-3.70807
61.07,200,9.81,100,-0.520178,1.79376,-3.25967,1,0.1,0.204501,-0.520178,-3.25967,6.77728,-1.45325,-3.68781
61.08,200,9.81,100,-0.539565,1.7615,-3.19128,1,0.1,0.199202,-0.539565,-3.19128,6.90015,-1.49001,-3.66318
61.09,200,9.81,100,-0.55917,1.72994,-3.12167,1,0.1,0.193709,-0.55917,-3.12167,7.02335,-1.5265,-3.63397
61.1,200,9.81,100,-0.578967,1.69907,-3.05082,1,0.1,0.188018,-0.578967,-3.05082,7.14676,-1.56267,-3.59993
61.11,200,9.81,100,-0.598924,1.66892,-2.97873,1,0.1,0.182129,-0.598924,-2.97873,7.27025,-1.59848,-3.56086
61.12,200,9.81,100,-0.619008,1.6395,-2.90541,1,0.1,0.17604,-0.619008,-2.90541,7.39367,-1.63387,-3.51652
61.13,200,9.81,100,-0.639184,1.61082,-2.83086,1,0.1,0.169749,-0.639184,-2.83086,7.51686,-1.66879,-3.46669
61.14,200,9.81,100,-0.659412,1.58289,-2.75508,1,0.1,0.163256,-0.659412,-2.75508,7.63964,-1.70319,-3.41117
61.15,200,9.81,100,-0.679651,1.55572,-2.67807,1,0.1,0.156561,-0.679651,-2.67807,7.7618,-1.737,-3.34974
61.16,200,9.81,100,-0.699854,1.52933,-2.59984,1,0.1,0.149663,-0.699854,-2.59984,7.88313,-1.77016,-3.28223
61.17,200,9.81,100,-0.719975,1.50373,-2.52041,1,0.1,0.142564,-0.719975,-2.52041,8.00338,-1.80262,-3.20845
61.18,200,9.81,100,-0.739962,1.47893,-2.43978,1,0.1,0.135264,-0.739962,-2.43978,8.1223,-1.83431,-3.12824
61.19,200,9.81,100,-0.759761,1.45494,-2.35797,1,0.1,0.127765,-0.759761,-2.35797,8.2396,-1.86517,-3.04146
61.2,200,9.81,100,-0.779316,1.43177,-2.27499,1,0.1,0.12007,-0.779316,-2.27499,8.355,-1.89512,-2.94799
61.21,200,9.81,100,-0.798568,1.40944,-2.19088,1,0.1,0.11218,-0.798568,-2.19088,8.46817,-1.9241,-2.84774
61.22,200,9.81,100,-0.817456,1.38796,-2.10564,1,0.1,0.104099,-0.817456,-2.10564,8.5788,-1.95205,-2.74064
61.23,200,9.81,100,-0.835917,1.36733,-2.01931,1,0.1,0.0958322,-0.835917,-2.01931,8.68653,-1.97889,-2.62665
61.24,200,9.81,100,-0.853886,1.34758,-1.93192,1,0.1,0.0873827,-0.853886,-1.93192,8.79102,-2.00456,-2.50577
61.25,200,9.81,100,-0.871297,1.3287,-1.8435,1,0.1,0.0787563,-0.871297,-1.8435,8.89189,-2.02899,-2.37804
61.26,200,9.81,100,-0.888082,1.31071,-1.75409,1,0.1,0.0699589,-0.888082,-1.75409,8.98877,-2.0521,-2.24352
61.27,200,9.81,100,-0.904176,1.29362,-1.66374,1,0.1,0.0609969,-0.904176,-1.66374,9.08129,-2.07383,-2.10232
61.28,200,9.81,100,-0.919509,1.27744,-1.57248,1,0.1,0.0518778,-0.919509,-1.57248,9.16907,-2.09412,-1.95461
61.29,200,9.81,100,-0.934017,1.26217,-1.48038,1,0.1,0.0426094,-0.934017,-1.48038,9.25172,-2.11291,-1.80057
61.3,200,9.81,100,-0.947631,1.24783,-1.38747,1,0.1,0.0332004,-0.947631,-1.38747,9.32888,-2.13012,-1.64044
61.31,200,9.81,100,-0.96029,1.23442,-1.29382,1,0.1,0.02366,-0.96029,-1.29382,9.40019,-2.1457,-1.47452
61.32,200,9.81,100,-0.97193,1.22196,-1.19948,1,0.1,0.013998,-0.97193,-1.19948,9.46529,-2.15959,-1.30313
61.33,200,9.81,100,-0.982494,1.21044,-1.10453,1,0.1,0.00422487,-0.982494,-1.10453,9.52387,-2.17174,-1.12664
61.34,200,9.81,100,-0.991925,1.19987,-1.00903,1,0.1,-0.00564822,-0.991925,-1.00903,9.5756,-2.18211,-0.945473
61.35,200,9.81,100,-1.00017,1.19026,-0.913044,1,0.1,-0.0156098,-1.00017,-0.913044,9.62022,-2.19064,-0.760076
61.36,200,9.81,100,-1.00719,1.18161,-0.816649,1,0.1,-0.0256477,-1.00719,-0.816649,9.65746,-2.19729,-0.570945
61.37,200,9.81,100,-1.01293,1.17393,-0.71992,1,0.1,-0.0357494,-1.01293,-0.71992,9.68713,-2.20204,-0.378605
61.38,200,9.81,100,-1.01737,1.16721,-0.622932,1,0.1,-0.0459021,-1.01737,-0.622932,9.70902,-2.20486,-0.183612
61.39,200,9.81,100,-1.02047,1.16147,-0.525765,1,0.1,-0.0560924,-1.02047,-0.525765,9.72302,-2.20571,0.0134517
61.4,200,9.81,100,-1.0222,1.1567,-0.428498,1,0.1,-0.066307,-1.0222,-0.428498,9.72901,-2.20458,0.211983
61.41,200,9.81,100,-1.02256,1.1529,-0.331211,1,0.1,-0.076532,-1.02256,-0.331211,9.72695,-2.20147,0.411363
61.42,200,9.81,100,-1.02153,1.15007,-0.233985,1,0.1,-0.0867536,-1.02153,-0.233985,9.71683,-2.19635,0.610964
61.43,200,9.81,100,-1.0191,1.14822,-0.136901,1,0.1,-0.0969579,-1.0191,-0.136901,9.69869,-2.18925,0.810152
61.44,200,9.81,100,-1.01528,1.14733,-0.0400374,1,0.1,-0.107131,-1.01528,-0.0400374,9.67261,-2.18015,1.0083
61.45,200,9.81,100,-1.01009,1.14742,0.0565258,1,0.1,-0.117259,-1.01009,0.0565258,9.63872,-2.16909,1.20477
61.46,200,9.81,100,-1.00354,1.14846,0.152712,1,0.1,-0.127328,-1.00354,0.152712,9.5972,-2.15607,1.39897
61.47,200,9.81,100,-0.995651,1.15047,0.248445,1,0.1,-0.137325,-0.995651,0.248445,9.54826,-2.14112,1.5903
61.48,200,9.81,100,-0.986459,1.15343,0.343653,1,0.1,-0.147237,-0.986459,0.343653,9.49216,-2.12427,1.77818
